id_credit,id_client,montant_fcfa,statut_credit,proba_defaut,score_credit_ia,risque_ia
CRD-0000387,CLI-039425,26913787,En cours,0.45489374,463,Moyen
CRD-0000388,CLI-014368,22305897,En cours,0.82589537,300,Critique
CRD-0000389,CLI-015457,9814999,Défaut,0.6081521,333,Élevé
CRD-0000390,CLI-031382,39968966,En retard,0.84616226,300,Critique
CRD-0000391,CLI-020659,37524596,En retard,0.8775358,300,Critique
CRD-0000392,CLI-013621,5730818,Remboursé,0.28856203,604,Faible
CRD-0000393,CLI-007966,44528951,En cours,0.84473175,300,Critique
CRD-0000394,CLI-006921,16077466,En cours,0.49746773,427,Moyen
CRD-0000395,CLI-005452,3441737,En cours,0.123747684,744,Faible
CRD-0000396,CLI-027770,35276457,En cours,0.8030818,300,Critique
CRD-0000397,CLI-033813,25553210,Remboursé,0.7465175,300,Critique
CRD-0000398,CLI-038982,38081684,En cours,0.8324891,300,Critique
CRD-0000399,CLI-027947,30343688,En cours,0.8288977,300,Critique
CRD-0000400,CLI-036241,11742681,Remboursé,0.4774446,444,Moyen
CRD-0000401,CLI-015979,22018634,En retard,0.84660965,300,Critique
CRD-0000402,CLI-036688,46449123,En retard,0.7861981,300,Critique
CRD-0000403,CLI-009461,11063003,En cours,0.31545135,581,Moyen
CRD-0000404,CLI-010141,21871666,Remboursé,0.6050264,335,Élevé
CRD-0000405,CLI-012272,46053991,En cours,0.832443,300,Critique
CRD-0000406,CLI-041817,39524932,Défaut,0.86755574,300,Critique
CRD-0000407,CLI-013311,9253278,En cours,0.3453112,556,Moyen
CRD-0000408,CLI-036003,4171656,En cours,0.7015662,300,Critique
CRD-0000409,CLI-002908,26684334,Remboursé,0.7891514,300,Critique
CRD-0000410,CLI-026476,6899430,En retard,0.7869219,300,Critique
CRD-0000411,CLI-036800,43362344,Défaut,0.8880437,300,Critique
CRD-0000412,CLI-040043,33342209,Défaut,0.7685672,300,Critique
CRD-0000413,CLI-041327,40292767,En retard,0.8518916,300,Critique
CRD-0000414,CLI-035182,7225280,En retard,0.15463537,718,Faible
CRD-0000415,CLI-011554,42527735,Remboursé,0.83359873,300,Critique
CRD-0000416,CLI-042498,22174150,Remboursé,0.78291744,300,Critique
CRD-0000417,CLI-029540,6419218,En cours,0.36404845,540,Moyen
CRD-0000418,CLI-028655,12539197,En cours,0.1389212,731,Faible
CRD-0000419,CLI-003521,39914196,En cours,0.841518,300,Critique
CRD-0000420,CLI-021949,16229801,Remboursé,0.49473938,429,Moyen
CRD-0000421,CLI-031741,47168438,En retard,0.81943834,300,Critique
CRD-0000422,CLI-023063,36388459,En cours,0.8431228,300,Critique
CRD-0000423,CLI-005481,16719815,Remboursé,0.5438161,387,Élevé
CRD-0000424,CLI-004490,11974945,Remboursé,0.42902344,485,Moyen
CRD-0000425,CLI-023799,25734204,En cours,0.643951,302,Élevé
CRD-0000426,CLI-000249,26417109,En retard,0.8538007,300,Critique
CRD-0000427,CLI-020565,43223703,Défaut,0.76903087,300,Critique
CRD-0000428,CLI-026090,30918083,Défaut,0.8853223,300,Critique
CRD-0000429,CLI-012865,14570816,Défaut,0.7365729,300,Critique
CRD-0000430,CLI-041198,28509730,Remboursé,0.8147979,300,Critique
CRD-0000431,CLI-040522,6924880,En cours,0.14436203,727,Faible
CRD-0000432,CLI-032522,25855987,En cours,0.8195493,300,Critique
CRD-0000433,CLI-006409,31573003,Défaut,0.88142306,300,Critique
CRD-0000434,CLI-038084,38053083,En cours,0.8172701,300,Critique
CRD-0000435,CLI-013567,44144575,Remboursé,0.7892107,300,Critique
CRD-0000436,CLI-036444,7840793,En cours,0.53994626,391,Élevé
CRD-0000437,CLI-015159,47864256,En retard,0.85619366,300,Critique
CRD-0000438,CLI-041190,49225250,Défaut,0.87490094,300,Critique
CRD-0000439,CLI-019643,39062192,En retard,0.85718477,300,Critique
CRD-0000440,CLI-041563,42138300,En cours,0.7337742,300,Critique
CRD-0000441,CLI-042958,31083279,En retard,0.84600097,300,Critique
CRD-0000442,CLI-041637,7777184,En cours,0.74788827,300,Critique
CRD-0000443,CLI-012548,15570802,Remboursé,0.5644725,370,Élevé
CRD-0000444,CLI-001071,29601314,Défaut,0.872569,300,Critique
CRD-0000445,CLI-026009,34946039,En cours,0.8121305,300,Critique
CRD-0000446,CLI-023142,48730343,En cours,0.77275974,300,Critique
CRD-0000447,CLI-012150,43766640,Défaut,0.86717635,300,Critique
CRD-0000448,CLI-003244,37895213,En cours,0.78408897,300,Critique
CRD-0000449,CLI-018181,26919563,En cours,0.76791364,300,Critique
CRD-0000450,CLI-024328,19471776,Remboursé,0.73447984,300,Critique
CRD-0000451,CLI-006755,12167710,Remboursé,0.5794061,357,Élevé
CRD-0000452,CLI-021964,13460392,Défaut,0.643263,303,Élevé
CRD-0000453,CLI-001193,20952208,En retard,0.72326934,300,Critique
CRD-0000454,CLI-035467,13168661,En cours,0.50738406,418,Élevé
CRD-0000455,CLI-013621,14928626,Remboursé,0.5905949,347,Élevé
CRD-0000456,CLI-028757,3776789,Remboursé,0.10534793,760,Faible
CRD-0000457,CLI-042839,19310084,Défaut,0.78008217,300,Critique
CRD-0000458,CLI-028138,40790623,En cours,0.85740757,300,Critique
CRD-0000459,CLI-042456,27946340,Remboursé,0.75066274,300,Critique
CRD-0000460,CLI-019406,2964632,En cours,0.07216881,788,Faible
CRD-0000461,CLI-012178,726137,Remboursé,0.037347503,818,Faible
CRD-0000462,CLI-026955,49985005,En cours,0.70974475,300,Critique
CRD-0000463,CLI-016936,9669933,En cours,0.2979957,596,Faible
CRD-0000464,CLI-002836,29932733,Remboursé,0.7366851,300,Critique
CRD-0000465,CLI-001869,31505266,Défaut,0.8824647,300,Critique
CRD-0000466,CLI-022844,44929351,Remboursé,0.7929763,300,Critique
CRD-0000467,CLI-025725,29380727,En cours,0.7961471,300,Critique
CRD-0000468,CLI-014141,33770511,Remboursé,0.8528044,300,Critique
CRD-0000469,CLI-010995,40490827,En retard,0.86843175,300,Critique
CRD-0000470,CLI-013529,29112330,En cours,0.7489772,300,Critique
CRD-0000471,CLI-038583,43433607,En cours,0.8472494,300,Critique
CRD-0000472,CLI-030458,3534333,Remboursé,0.41063508,500,Moyen
CRD-0000473,CLI-031256,16476007,Remboursé,0.3588962,544,Moyen
CRD-0000474,CLI-034608,25373943,En cours,0.8357332,300,Critique
CRD-0000475,CLI-030962,24149870,Remboursé,0.65720224,300,Élevé
CRD-0000476,CLI-022005,20443033,Défaut,0.5608617,373,Élevé
CRD-0000477,CLI-036301,26803144,En cours,0.71195084,300,Critique
CRD-0000478,CLI-019414,21988336,Défaut,0.8067238,300,Critique
CRD-0000479,CLI-034804,4009718,Remboursé,0.0972414,767,Faible
CRD-0000480,CLI-018431,17370493,En retard,0.31842357,579,Moyen
CRD-0000481,CLI-033133,14765665,En retard,0.73791426,300,Critique
CRD-0000482,CLI-012182,26649228,En cours,0.8206087,300,Critique
CRD-0000483,CLI-013797,49042872,En cours,0.53778934,392,Élevé
CRD-0000484,CLI-035888,16985489,Défaut,0.7686826,300,Critique
CRD-0000485,CLI-017341,23993249,En cours,0.81513554,300,Critique
CRD-0000486,CLI-037794,46092962,Défaut,0.8745182,300,Critique
CRD-0000487,CLI-010286,47782068,Défaut,0.8617248,300,Critique
CRD-0000488,CLI-042079,18512639,Remboursé,0.85908663,300,Critique
CRD-0000489,CLI-031552,5299348,En cours,0.67072785,300,Élevé
CRD-0000490,CLI-040781,12240474,Défaut,0.77420443,300,Critique
CRD-0000491,CLI-004265,13337863,Remboursé,0.13535263,734,Faible
CRD-0000492,CLI-024497,12414457,En cours,0.49712154,427,Moyen
CRD-0000493,CLI-043296,37127030,En retard,0.8657641,300,Critique
CRD-0000494,CLI-032738,46102498,En cours,0.8507798,300,Critique
CRD-0000495,CLI-042774,14065217,En retard,0.6984386,300,Élevé
CRD-0000496,CLI-021057,27646309,Remboursé,0.7404174,300,Critique
CRD-0000497,CLI-043279,19965456,Remboursé,0.6383808,307,Élevé
CRD-0000498,CLI-001871,3742077,En retard,0.715035,300,Critique
CRD-0000499,CLI-030534,48336061,En retard,0.8671178,300,Critique
CRD-0000500,CLI-011166,47021042,En retard,0.8430139,300,Critique
CRD-0000501,CLI-040949,43582976,En retard,0.84954596,300,Critique
CRD-0000502,CLI-044351,42576766,Remboursé,0.82086986,300,Critique
CRD-0000503,CLI-027382,38825158,Défaut,0.8626868,300,Critique
CRD-0000504,CLI-032536,31023753,Défaut,0.85879356,300,Critique
CRD-0000505,CLI-007903,23612533,En cours,0.6308841,313,Élevé
CRD-0000506,CLI-021389,5795453,Remboursé,0.33073062,568,Moyen
CRD-0000507,CLI-033196,27428244,En cours,0.7914086,300,Critique
CRD-0000508,CLI-029694,10783634,En cours,0.27338213,617,Faible
CRD-0000509,CLI-004332,18284493,Remboursé,0.34590042,555,Moyen
CRD-0000510,CLI-002824,4432289,Remboursé,0.4728282,448,Moyen
CRD-0000511,CLI-019831,2506719,En cours,0.64368445,302,Élevé
CRD-0000512,CLI-033794,36964572,En cours,0.642915,303,Élevé
CRD-0000513,CLI-017754,8716363,En cours,0.37032363,535,Moyen
CRD-0000514,CLI-002317,31051070,En retard,0.8523377,300,Critique
CRD-0000515,CLI-017834,5999410,En cours,0.43649405,478,Moyen
CRD-0000516,CLI-012381,6972077,Remboursé,0.62479,318,Élevé
CRD-0000517,CLI-020411,8876220,Défaut,0.5637572,370,Élevé
CRD-0000518,CLI-001268,8853787,Remboursé,0.2416025,644,Faible
CRD-0000519,CLI-013795,2436553,En cours,0.42350435,490,Moyen
CRD-0000520,CLI-005798,8762033,Défaut,0.5926885,346,Élevé
CRD-0000521,CLI-000787,31584090,En cours,0.77196705,300,Critique
CRD-0000522,CLI-008514,49264078,En cours,0.91769373,300,Critique
CRD-0000523,CLI-022246,20315497,Remboursé,0.6815528,300,Élevé
CRD-0000524,CLI-027854,31250351,Défaut,0.7278023,300,Critique
CRD-0000525,CLI-009491,2919953,En cours,0.6379339,307,Élevé
CRD-0000526,CLI-036612,15734089,En cours,0.59883296,340,Élevé
CRD-0000527,CLI-033566,45523138,En cours,0.8201926,300,Critique
CRD-0000528,CLI-041893,17516083,Remboursé,0.7098344,300,Critique
CRD-0000529,CLI-010754,2532781,Remboursé,0.35075578,551,Moyen
CRD-0000530,CLI-002808,2691400,Remboursé,0.045925952,810,Faible
CRD-0000531,CLI-035692,23341435,Défaut,0.8591266,300,Critique
CRD-0000532,CLI-013785,46840754,Défaut,0.86200505,300,Critique
CRD-0000533,CLI-030248,5606223,En cours,0.66016245,300,Élevé
CRD-0000534,CLI-007963,26886529,Remboursé,0.81045765,300,Critique
CRD-0000535,CLI-030126,25293741,Remboursé,0.8252528,300,Critique
CRD-0000536,CLI-027975,14588267,En cours,0.33454973,565,Moyen
CRD-0000537,CLI-021835,18534993,Remboursé,0.40812337,503,Moyen
CRD-0000538,CLI-011314,38807554,En cours,0.8160181,300,Critique
CRD-0000539,CLI-008994,30321586,En retard,0.8226667,300,Critique
CRD-0000540,CLI-005175,45555091,Remboursé,0.8524282,300,Critique
CRD-0000541,CLI-013903,14957287,En cours,0.6745344,300,Élevé
CRD-0000542,CLI-042232,9258131,Remboursé,0.7281139,300,Critique
CRD-0000543,CLI-038041,40388278,En cours,0.79678977,300,Critique
CRD-0000544,CLI-006522,29345590,En cours,0.77512145,300,Critique
CRD-0000545,CLI-039911,12159837,En retard,0.7396316,300,Critique
CRD-0000546,CLI-023770,8293403,Défaut,0.67407143,300,Élevé
CRD-0000547,CLI-038785,41580571,Remboursé,0.7206504,300,Critique
CRD-0000548,CLI-044615,49761069,Remboursé,0.8525391,300,Critique
CRD-0000549,CLI-031098,41962911,En cours,0.86579883,300,Critique
CRD-0000550,CLI-013208,42648476,En retard,0.8477483,300,Critique
CRD-0000551,CLI-029810,2432132,Remboursé,0.73350304,300,Critique
CRD-0000552,CLI-038412,38276008,En retard,0.85963774,300,Critique
CRD-0000553,CLI-001822,40190764,Remboursé,0.30810222,588,Moyen
CRD-0000554,CLI-039587,36123805,En cours,0.8438476,300,Critique
CRD-0000555,CLI-018335,40421280,Remboursé,0.76052564,300,Critique
CRD-0000556,CLI-016942,37124999,Défaut,0.84950125,300,Critique
CRD-0000557,CLI-002937,4789404,Défaut,0.48431993,438,Moyen
CRD-0000558,CLI-035996,8295750,Défaut,0.78840166,300,Critique
CRD-0000559,CLI-021061,5897194,En cours,0.08138169,780,Faible
CRD-0000560,CLI-044496,17667361,Remboursé,0.35656095,546,Moyen
CRD-0000561,CLI-036010,32778955,Remboursé,0.75942415,300,Critique
CRD-0000562,CLI-028096,37273334,Remboursé,0.86220676,300,Critique
CRD-0000563,CLI-029857,32468614,En cours,0.81124747,300,Critique
CRD-0000564,CLI-023813,7429971,En cours,0.6417389,304,Élevé
CRD-0000565,CLI-037448,4373680,En cours,0.115584105,751,Faible
CRD-0000566,CLI-009352,25701184,Remboursé,0.83379424,300,Critique
CRD-0000567,CLI-037565,38425803,Remboursé,0.79486525,300,Critique
CRD-0000568,CLI-010122,47375752,Défaut,0.825571,300,Critique
CRD-0000569,CLI-037975,44026526,En cours,0.73139066,300,Critique
CRD-0000570,CLI-027185,39678126,En cours,0.7843672,300,Critique
CRD-0000571,CLI-034805,6336765,Défaut,0.72040653,300,Critique
CRD-0000572,CLI-033149,30183354,Remboursé,0.7861486,300,Critique
CRD-0000573,CLI-044900,11626220,En cours,0.23965389,646,Faible
CRD-0000574,CLI-040558,43444852,En cours,0.7888063,300,Critique
CRD-0000575,CLI-018804,15315016,Remboursé,0.79393715,300,Critique
CRD-0000576,CLI-010820,45990184,Remboursé,0.83784467,300,Critique
CRD-0000577,CLI-043019,34581085,En cours,0.8471719,300,Critique
CRD-0000578,CLI-000576,44047582,En cours,0.8532153,300,Critique
CRD-0000579,CLI-034932,25334747,Remboursé,0.7552437,300,Critique
CRD-0000580,CLI-033002,43510348,En cours,0.79772955,300,Critique
CRD-0000581,CLI-044659,35628654,En cours,0.3968211,512,Moyen
CRD-0000582,CLI-024576,14185305,Remboursé,0.6600722,300,Élevé
CRD-0000583,CLI-008982,11711334,En cours,0.670163,300,Élevé
CRD-0000584,CLI-004328,17475667,En retard,0.4858937,436,Moyen
CRD-0000585,CLI-026305,44857090,En cours,0.6961161,300,Élevé
CRD-0000586,CLI-041572,9324518,Remboursé,0.38628036,521,Moyen
CRD-0000587,CLI-011539,43571345,Remboursé,0.80307215,300,Critique
CRD-0000588,CLI-005093,24268202,En cours,0.7248444,300,Critique
CRD-0000589,CLI-040819,16315536,En retard,0.1278869,741,Faible
CRD-0000590,CLI-006488,520394,En cours,0.15906243,714,Faible
CRD-0000591,CLI-026311,28619621,Remboursé,0.69432676,300,Élevé
CRD-0000592,CLI-019768,32100773,En cours,0.84004134,300,Critique
CRD-0000593,CLI-002621,3392566,En cours,0.5404901,390,Élevé
CRD-0000594,CLI-043687,12881533,En retard,0.4111505,500,Moyen
CRD-0000595,CLI-001198,28901198,Défaut,0.8379655,300,Critique
CRD-0000596,CLI-005275,29273510,En cours,0.84929824,300,Critique
CRD-0000597,CLI-028178,42920952,Remboursé,0.84311396,300,Critique
CRD-0000598,CLI-002201,47521405,Remboursé,0.81325054,300,Critique
CRD-0000599,CLI-025568,16991048,Remboursé,0.48646757,436,Moyen
CRD-0000600,CLI-032090,20283935,En cours,0.42007837,492,Moyen
CRD-0000601,CLI-026809,8035688,En cours,0.30595216,589,Moyen
CRD-0000602,CLI-010767,30727288,Remboursé,0.7618843,300,Critique
CRD-0000603,CLI-027600,36928034,En cours,0.80478776,300,Critique
CRD-0000604,CLI-017123,32731110,En cours,0.68630517,300,Élevé
CRD-0000605,CLI-001316,9564493,En cours,0.35771084,545,Moyen
CRD-0000606,CLI-024478,24510092,Remboursé,0.7442967,300,Critique
CRD-0000607,CLI-041688,7441693,En cours,0.52099764,407,Élevé
CRD-0000608,CLI-041133,37277894,En cours,0.8566848,300,Critique
CRD-0000609,CLI-014460,18481826,Défaut,0.64034784,305,Élevé
CRD-0000610,CLI-037146,49473339,En cours,0.8725861,300,Critique
CRD-0000611,CLI-003278,18452270,Remboursé,0.733389,300,Critique
CRD-0000612,CLI-021290,14132402,En cours,0.41760933,495,Moyen
CRD-0000613,CLI-010931,3119871,Remboursé,0.59698683,342,Élevé
CRD-0000614,CLI-043163,30050676,Défaut,0.85539925,300,Critique
CRD-0000615,CLI-017747,12765413,En retard,0.23157945,653,Faible
CRD-0000616,CLI-031305,40188864,En cours,0.8779097,300,Critique
CRD-0000617,CLI-023062,2855880,Remboursé,0.123431936,745,Faible
CRD-0000618,CLI-008274,45650834,En retard,0.8675467,300,Critique
CRD-0000619,CLI-004723,28626068,En cours,0.8184272,300,Critique
CRD-0000620,CLI-020479,46776791,En cours,0.8178091,300,Critique
CRD-0000621,CLI-034415,25744504,En cours,0.7798794,300,Critique
CRD-0000622,CLI-000439,7262406,En cours,0.8068174,300,Critique
CRD-0000623,CLI-040068,39137901,En retard,0.83695745,300,Critique
CRD-0000624,CLI-041271,24110533,En cours,0.76363313,300,Critique
CRD-0000625,CLI-036522,21624675,En cours,0.81080955,300,Critique
CRD-0000626,CLI-033637,46051827,Défaut,0.8830468,300,Critique
CRD-0000627,CLI-010703,29136103,Remboursé,0.6851201,300,Élevé
CRD-0000628,CLI-036261,8927666,En cours,0.44878545,468,Moyen
CRD-0000629,CLI-014943,45058861,En retard,0.87642217,300,Critique
CRD-0000630,CLI-013820,9137411,En cours,0.25694174,631,Faible
CRD-0000631,CLI-029081,22935814,En retard,0.82740504,300,Critique
CRD-0000632,CLI-002855,20141033,Remboursé,0.37526318,531,Moyen
CRD-0000633,CLI-036012,44355714,En cours,0.75735813,300,Critique
CRD-0000634,CLI-012295,11889634,En cours,0.20002384,679,Faible
CRD-0000635,CLI-011534,5341070,Défaut,0.8051227,300,Critique
CRD-0000636,CLI-042374,32373861,Remboursé,0.8329273,300,Critique
CRD-0000637,CLI-019612,47269833,En cours,0.78422415,300,Critique
CRD-0000638,CLI-007415,37064779,En cours,0.73615324,300,Critique
CRD-0000639,CLI-000993,18710910,En retard,0.7810271,300,Critique
CRD-0000640,CLI-035459,32684084,Remboursé,0.74742407,300,Critique
CRD-0000641,CLI-029970,14004000,En cours,0.68932664,300,Élevé
CRD-0000642,CLI-042609,28285521,En retard,0.82950604,300,Critique
CRD-0000643,CLI-035993,48422839,En cours,0.73498946,300,Critique
CRD-0000644,CLI-010509,21086942,En cours,0.60818607,333,Élevé
CRD-0000645,CLI-039667,48519314,En cours,0.7988907,300,Critique
CRD-0000646,CLI-006219,11322971,En cours,0.35466295,548,Moyen
CRD-0000647,CLI-002971,44651410,Remboursé,0.87783325,300,Critique
CRD-0000648,CLI-005682,16864956,En retard,0.7308245,300,Critique
CRD-0000649,CLI-030884,11188647,En cours,0.25427213,633,Faible
CRD-0000650,CLI-037806,42179161,En cours,0.8268218,300,Critique
CRD-0000651,CLI-002241,31301527,Remboursé,0.79045975,300,Critique
CRD-0000652,CLI-042524,5592957,Remboursé,0.0233427,830,Faible
CRD-0000653,CLI-021235,4908524,En retard,0.5433764,388,Élevé
CRD-0000654,CLI-019860,14595903,En cours,0.36075333,543,Moyen
CRD-0000655,CLI-023826,30998011,Défaut,0.8709183,300,Critique
CRD-0000656,CLI-014127,4963070,En cours,0.5839078,353,Élevé
CRD-0000657,CLI-028888,11948421,En retard,0.73294264,300,Critique
CRD-0000658,CLI-019864,34272318,En cours,0.6276964,316,Élevé
CRD-0000659,CLI-013099,47828430,Défaut,0.8201255,300,Critique
CRD-0000660,CLI-018169,22759677,Remboursé,0.7357963,300,Critique
CRD-0000661,CLI-025196,30552741,En retard,0.85433084,300,Critique
CRD-0000662,CLI-013011,41592769,En retard,0.85998064,300,Critique
CRD-0000663,CLI-004896,33397742,Remboursé,0.8046326,300,Critique
CRD-0000664,CLI-023063,22086201,En cours,0.52904236,400,Élevé
CRD-0000665,CLI-011118,33110704,Remboursé,0.8481355,300,Critique
CRD-0000666,CLI-037877,12529070,En cours,0.09360461,770,Faible
CRD-0000667,CLI-018083,1352737,Remboursé,0.52244896,405,Élevé
CRD-0000668,CLI-042882,12363751,Remboursé,0.45249248,465,Moyen
CRD-0000669,CLI-029902,32342218,Remboursé,0.79768765,300,Critique
CRD-0000670,CLI-036816,9944552,En retard,0.7318786,300,Critique
CRD-0000671,CLI-008925,30491658,En cours,0.8386275,300,Critique
CRD-0000672,CLI-002360,44385741,Remboursé,0.76522106,300,Critique
CRD-0000673,CLI-021092,7034637,En cours,0.4188721,493,Moyen
CRD-0000674,CLI-024383,28569873,En cours,0.8196837,300,Critique
CRD-0000675,CLI-013140,1872573,En cours,0.23910812,646,Faible
CRD-0000676,CLI-031812,1618675,En cours,0.4609029,458,Moyen
CRD-0000677,CLI-030422,48203555,En retard,0.92287356,300,Critique
CRD-0000678,CLI-011474,1682460,Remboursé,0.77233344,300,Critique
CRD-0000679,CLI-001768,760403,En cours,0.007892866,843,Faible
CRD-0000680,CLI-001704,11766087,En cours,0.18629327,691,Faible
CRD-0000681,CLI-041243,31849693,Remboursé,0.8206384,300,Critique
CRD-0000682,CLI-030220,5908238,Défaut,0.37532118,530,Moyen
CRD-0000683,CLI-022996,42669721,En cours,0.80217993,300,Critique
CRD-0000684,CLI-010737,2900541,En retard,0.46312135,456,Moyen
CRD-0000685,CLI-034627,11669230,Remboursé,0.6737979,300,Élevé
CRD-0000686,CLI-004255,46171319,En retard,0.84835523,300,Critique
CRD-0000687,CLI-005101,1801908,Remboursé,0.24541558,641,Faible
CRD-0000688,CLI-024988,47900277,En retard,0.8580506,300,Critique
CRD-0000689,CLI-008367,30415954,En cours,0.75017744,300,Critique
CRD-0000690,CLI-017792,16256707,En cours,0.6262793,317,Élevé
CRD-0000691,CLI-003755,25825081,Remboursé,0.7805452,300,Critique
CRD-0000692,CLI-028278,36449444,Remboursé,0.7305221,300,Critique
CRD-0000693,CLI-017169,29852337,Remboursé,0.8643476,300,Critique
CRD-0000694,CLI-025501,45244178,Défaut,0.8648234,300,Critique
CRD-0000695,CLI-041522,31739987,En retard,0.8654193,300,Critique
CRD-0000696,CLI-038302,12877575,En cours,0.38110065,526,Moyen
CRD-0000697,CLI-006236,28122522,En cours,0.6834588,300,Élevé
CRD-0000698,CLI-042124,31585568,En cours,0.8675464,300,Critique
CRD-0000699,CLI-039349,3494463,Remboursé,0.7073433,300,Critique
CRD-0000700,CLI-025482,512030,Défaut,0.8301109,300,Critique
CRD-0000701,CLI-006292,32946173,Remboursé,0.8177249,300,Critique
CRD-0000702,CLI-010542,41030835,En retard,0.8836223,300,Critique
